name;Year;AirTemp;Humidity;Pressure;Rainfall;TrackTemp;WindDirection;WindSpeed;Round Number;raceId;round;circuitId;date;time;driverStandingsId;driverId;points;wins;driverRef
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1024;15;15;22/09/2019;12:10:00;69575;807;33.0;0;hulkenberg
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1024;15;15;22/09/2019;12:10:00;69577;840;19.0;0;stroll
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1024;15;15;22/09/2019;12:10:00;69579;842;69.0;0;gasly
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1024;15;15;22/09/2019;12:10:00;69580;846;31.0;0;norris
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1024;15;15;22/09/2019;12:10:00;69581;815;27.0;0;perez
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1024;15;15;22/09/2019;12:10:00;69582;848;42.0;0;albon
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1024;15;15;22/09/2019;12:10:00;69584;847;0.0;0;russell
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1024;15;15;22/09/2019;12:10:00;69587;817;34.0;0;ricciardo
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1024;15;15;22/09/2019;12:10:00;69588;832;58.0;0;sainz
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1091;17;15;02/10/2022;12:00:00;71628;844;237.0;3;leclerc
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1091;17;15;02/10/2022;12:00:00;71629;832;202.0;1;sainz
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1091;17;15;02/10/2022;12:00:00;71630;1;170.0;0;hamilton
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1091;17;15;02/10/2022;12:00:00;71631;847;203.0;0;russell
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1091;17;15;02/10/2022;12:00:00;71632;825;22.0;0;kevin_magnussen
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1091;17;15;02/10/2022;12:00:00;71633;822;46.0;0;bottas
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1091;17;15;02/10/2022;12:00:00;71634;839;66.0;0;ocon
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1091;17;15;02/10/2022;12:00:00;71635;852;11.0;0;tsunoda
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1091;17;15;02/10/2022;12:00:00;71636;4;59.0;0;alonso
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1091;17;15;02/10/2022;12:00:00;71637;855;6.0;0;zhou
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1091;17;15;02/10/2022;12:00:00;71639;840;13.0;0;stroll
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1091;17;15;02/10/2022;12:00:00;71640;848;4.0;0;albon
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1091;17;15;02/10/2022;12:00:00;71641;817;29.0;0;ricciardo
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1091;17;15;02/10/2022;12:00:00;71642;846;100.0;0;norris
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1091;17;15;02/10/2022;12:00:00;71644;807;0.0;0;hulkenberg
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1091;17;15;02/10/2022;12:00:00;71645;815;235.0;2;perez
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1091;17;15;02/10/2022;12:00:00;71646;830;341.0;11;max_verstappen
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1091;17;15;02/10/2022;12:00:00;71647;842;23.0;0;gasly
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1113;15;15;17/09/2023;12:00:00;72276;830;374.0;0;max_verstappen
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1113;15;15;17/09/2023;12:00:00;72277;815;223.0;0;perez
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1113;15;15;17/09/2023;12:00:00;72278;4;170.0;0;alonso
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1113;15;15;17/09/2023;12:00:00;72279;832;142.0;0;sainz
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1113;15;15;17/09/2023;12:00:00;72280;1;180.0;0;hamilton
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1113;15;15;17/09/2023;12:00:00;72281;840;47.0;0;stroll
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1113;15;15;17/09/2023;12:00:00;72282;847;109.0;0;russell
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1113;15;15;17/09/2023;12:00:00;72283;822;6.0;0;bottas
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1113;15;15;17/09/2023;12:00:00;72284;842;45.0;0;gasly
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1113;15;15;17/09/2023;12:00:00;72285;848;21.0;0;albon
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1113;15;15;17/09/2023;12:00:00;72286;852;3.0;0;tsunoda
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1113;15;15;17/09/2023;12:00:00;72287;858;0.0;0;sargeant
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1113;15;15;17/09/2023;12:00:00;72288;825;3.0;0;kevin_magnussen
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1113;15;15;17/09/2023;12:00:00;72290;807;9.0;0;hulkenberg
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1113;15;15;17/09/2023;12:00:00;72291;855;4.0;1;zhou
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1113;15;15;17/09/2023;12:00:00;72292;846;97.0;0;norris
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1113;15;15;17/09/2023;12:00:00;72293;839;36.0;2;ocon
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1113;15;15;17/09/2023;12:00:00;72294;844;123.0;12;leclerc
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1113;15;15;17/09/2023;12:00:00;72295;857;42.0;0;piastri
Singapore Grand Prix;2018;29.865413533834587;66.03609022556391;1007.8112781954886;0.0;33.12406015037594;177.57142857142858;1.9789473684210528;15.0;1113;15;15;17/09/2023;12:00:00;72296;817;0.0;0;ricciardo
Singapore Grand Prix;2019;29.965161290322584;66.45548387096774;1010.941935483871;0.0;35.75290322580645;166.88387096774193;1.8574193548387092;15.0;1003;15;15;16/09/2018;12:10:00;68970;1;281.0;0;hamilton
Singapore Grand Prix;2019;29.965161290322584;66.45548387096774;1010.941935483871;0.0;35.75290322580645;166.88387096774193;1.8574193548387092;15.0;1003;15;15;16/09/2018;12:10:00;68972;817;126.0;7;ricciardo
Singapore Grand Prix;2019;29.965161290322584;66.45548387096774;1010.941935483871;0.0;35.75290322580645;166.88387096774193;1.8574193548387092;15.0;1003;15;15;16/09/2018;12:10:00;68973;4;50.0;2;alonso
Singapore Grand Prix;2019;29.965161290322584;66.45548387096774;1010.941935483871;0.0;35.75290322580645;166.88387096774193;1.8574193548387092;15.0;1003;15;15;16/09/2018;12:10:00;68974;830;148.0;0;max_verstappen
Singapore Grand Prix;2019;29.965161290322584;66.45548387096774;1010.941935483871;0.0;35.75290322580645;166.88387096774193;1.8574193548387092;15.0;1003;15;15;16/09/2018;12:10:00;68975;807;53.0;1;hulkenberg
Singapore Grand Prix;2019;29.965161290322584;66.45548387096774;1010.941935483871;0.0;35.75290322580645;166.88387096774193;1.8574193548387092;15.0;1003;15;15;16/09/2018;12:10:00;68976;822;171.0;0;bottas
Singapore Grand Prix;2019;29.965161290322584;66.45548387096774;1010.941935483871;0.0;35.75290322580645;166.88387096774193;1.8574193548387092;15.0;1003;15;15;16/09/2018;12:10:00;68978;832;38.0;0;sainz
Singapore Grand Prix;2019;29.965161290322584;66.45548387096774;1010.941935483871;0.0;35.75290322580645;166.88387096774193;1.8574193548387092;15.0;1003;15;15;16/09/2018;12:10:00;68979;815;46.0;0;perez
Singapore Grand Prix;2019;29.965161290322584;66.45548387096774;1010.941935483871;0.0;35.75290322580645;166.88387096774193;1.8574193548387092;15.0;1003;15;15;16/09/2018;12:10:00;68980;839;45.0;0;ocon
Singapore Grand Prix;2019;29.965161290322584;66.45548387096774;1010.941935483871;0.0;35.75290322580645;166.88387096774193;1.8574193548387092;15.0;1003;15;15;16/09/2018;12:10:00;68981;844;15.0;0;leclerc
Singapore Grand Prix;2019;29.965161290322584;66.45548387096774;1010.941935483871;0.0;35.75290322580645;166.88387096774193;1.8574193548387092;15.0;1003;15;15;16/09/2018;12:10:00;68982;840;6.0;0;stroll
Singapore Grand Prix;2019;29.965161290322584;66.45548387096774;1010.941935483871;0.0;35.75290322580645;166.88387096774193;1.8574193548387092;15.0;1003;15;15;16/09/2018;12:10:00;68985;825;49.0;0;kevin_magnussen
Singapore Grand Prix;2019;29.965161290322584;66.45548387096774;1010.941935483871;0.0;35.75290322580645;166.88387096774193;1.8574193548387092;15.0;1003;15;15;16/09/2018;12:10:00;68986;842;28.0;0;gasly
Singapore Grand Prix;2019;29.965161290322584;66.45548387096774;1010.941935483871;0.0;35.75290322580645;166.88387096774193;1.8574193548387092;15.0;1024;15;15;22/09/2019;12:10:00;69569;822;231.0;0;bottas
Singapore Grand Prix;2019;29.965161290322584;66.45548387096774;1010.941935483871;0.0;35.75290322580645;166.88387096774193;1.8574193548387092;15.0;1024;15;15;22/09/2019;12:10:00;69570;1;296.0;0;hamilton
Singapore Grand Prix;2019;29.965161290322584;66.45548387096774;1010.941935483871;0.0;35.75290322580645;166.88387096774193;1.8574193548387092;15.0;1024;15;15;22/09/2019;12:10:00;69571;830;200.0;0;max_verstappen
Singapore Grand Prix;2019;29.965161290322584;66.45548387096774;1010.941935483871;0.0;35.75290322580645;166.88387096774193;1.8574193548387092;15.0;1024;15;15;22/09/2019;12:10:00;69573;844;200.0;0;leclerc
Singapore Grand Prix;2019;29.965161290322584;66.45548387096774;1010.941935483871;0.0;35.75290322580645;166.88387096774193;1.8574193548387092;15.0;1024;15;15;22/09/2019;12:10:00;69574;825;18.0;0;kevin_magnussen
Singapore Grand Prix;2019;29.965161290322584;66.45548387096774;1010.941935483871;0.0;35.75290322580645;166.88387096774193;1.8574193548387092;15.0;1024;15;15;22/09/2019;12:10:00;69575;807;33.0;0;hulkenberg
Singapore Grand Prix;2019;29.965161290322584;66.45548387096774;1010.941935483871;0.0;35.75290322580645;166.88387096774193;1.8574193548387092;15.0;1024;15;15;22/09/2019;12:10:00;69577;840;19.0;0;stroll
Singapore Grand Prix;2019;29.965161290322584;66.45548387096774;1010.941935483871;0.0;35.75290322580645;166.88387096774193;1.8574193548387092;15.0;1024;15;15;22/09/2019;12:10:00;69579;842;69.0;0;gasly
